N,H,q,p,F,V,rho_m,rho_r,constraint_signed,constraint_abs,constraint_rel
-4.359999999999999,384.0877566615203,0.003306632420890864,0.0009561337008026765,1.0000330668709059,2.099853745291467,431334.63551652717,11251.670850982966,0.0,0.0,0.0
-4.339999999999996,372.6424368832929,0.0033257630074317573,0.0009569227095311182,1.0000332581831155,2.0998546348269844,406215.6618359503,10386.601286704274,0.0,0.0,0.0
-4.32,361.53993404934647,0.0033449092401895233,0.0009576983557978504,1.000033449651829,2.0998555250904714,382559.50330355525,9588.041431157333,0.0,0.0,0.0
-4.299999999999997,350.76989580169413,0.003364070853905966,0.000958460838334658,1.000033641274394,2.0998564160695947,360280.97219689115,8850.877774933535,5.820766091346741e-11,5.820766091346741e-11,1.5768709689409934e-16
-4.280000000000001,340.32228640298257,0.0033832475872752304,0.0009592103536452112,1.0000338330481975,2.099857307752206,339299.84174028895,8170.389953911453,0.0,0.0,0.0
-4.259999999999998,330.18737686565566,0.0034024391828992194,0.0009599470959978501,1.0000340249706652,2.099858200126337,319540.5572017496,7542.22052280872,0.0,0.0,0.0
-4.240000000000002,320.35573539750214,0.0034216453872427687,0.0009606712574193277,1.000034217039262,2.099859093180201,300931.96381436026,6962.347052657598,0.0,0.0,0.0
-4.219999999999999,310.81821815294876,0.0034408659505888164,0.0009613830276894572,1.0000344092514906,2.0998599869021866,283407.0505422203,6427.056373524963,5.820766091346741e-11,5.820766091346741e-11,2.0082950146565709e-16
-4.199999999999996,301.5659602800588,0.003460100626993368,0.0009620825943366022,1.0000346016048915,2.099860881280859,266902.70876837923,5932.920797549231,5.820766091346741e-11,5.820766091346741e-11,2.1334168494860578e-16
-4.18,292.5903672533445,0.00347934917424045,0.0009627701426339563,1.0000347940970429,2.099861776304957,251359.50503562822,5476.776170035018,0.0,0.0,0.0
-4.159999999999997,283.88310648297147,0.003498611353796996,0.0009634458555965541,1.0000349867255591,2.09986267196339,236721.4670218438,5055.701608060056,-2.9103830456733704e-11,2.9103830456733704e-11,-1.2037355658401862e-16
-4.140000000000001,275.43609919125015,0.0035178869307676127,0.0009641099139789517,1.0000351794880913,2.0998635682452367,222935.88197920853,4667.000796853512,5.820766091346741e-11,5.820766091346741e-11,2.5573983591399793e-16
-4.119999999999997,267.2415125475185,0.0035371756738494043,0.0009647624962735273,1.0000353723823265,2.099864465139743,209953.10691134047,4308.184724174877,-5.820766091346741e-11,5.820766091346741e-11,-2.71664050988723e-16
-4.100000000000001,259.2917520529993,0.003556477355286664,0.0009654037787093368,1.000035565405987,2.0998653626363186,197726.3898049248,3976.9557421390923,0.0,0.0,0.0
-4.079999999999998,251.57945416731258,0.003575791750825655,0.000966033935251472,1.0000357585568302,2.099866260724539,186211.70127193062,3671.192854424745,-2.9103830456733704e-11,2.9103830456733704e-11,-1.5327082906754309e-16
-4.060000000000002,244.09747916880124,0.0035951186396692737,0.0009666531376008578,1.0000359518326483,2.0998671593941367,175367.57599629127,3388.938134657349,0.0,0.0,0.0
-4.039999999999999,236.83890424091143,0.00361445780443182,0.0009672615551944362,1.0000361452312674,2.0998680586350047,165154.963413946,3128.3841889951937,0.0,0.0,0.0
-4.019999999999996,229.79701677731015,0.0036338090310936775,0.0009678593552056706,1.0000363387505473,2.0998689584371926,155537.08708865705,2887.8625826389257,0.0,0.0,0.0
-4.0,222.9653078985224,0.003653172108956071,0.0009684467025453175,1.000036532388381,2.099869858790904,146479.31227710354,2665.8331561523614,-2.9103830456733704e-11,2.9103830456733704e-11,-1.9513488430567694e-16
-3.979999999999997,216.33746617320907,0.0036725468305958413,0.0009690237598624,1.0000367261426941,2.099870759686495,137949.02120638665,2460.874163183691,0.0,0.0,0.0
-3.960000000000001,209.90737153743657,0.003691932991820174,0.0009695906875453236,1.000036920011445,2.0998716611144723,129915.4956148379,2271.6731664354347,0.0,0.0,0.0
-3.9399999999999977,203.66908940543578,0.0037113303916214537,0.0009701476437230737,1.0000371139926234,2.099872563065489,122349.80613307317,2097.0186335844123,0.0,0.0,0.0
-3.9200000000000017,197.616864965695,0.0037307388321320347,0.0009706947842664266,1.0000373080842506,2.099873465530346,115224.70810703827,1935.7921793391688,-1.4551915228366852e-11,1.4551915228366852e-11,-1.242027337095107e-16
-3.8999999999999986,191.745117656301,0.00375015811857914,0.0009712322627891148,1.0000375022843788,2.099874368499987,108514.54348780509,1786.9614039553744,0.0,0.0,0.0
-3.8799999999999955,186.04843581378412,0.003769588059239687,0.0009717602306488765,1.000037696591091,2.099875271965499,102195.14843489947,1649.5732823531978,-1.4551915228366852e-11,1.4551915228366852e-11,-1.401286530026487e-16
-3.8599999999999994,180.52157148979805,0.0037890284653951936,0.0009722788369483235,1.0000378910024998,2.099876175918106,96243.76630036732,1522.7480615029185,0.0,0.0,0.0
-3.8399999999999963,175.1594354302308,0.003808479151286705,0.0009727882285355597,1.0000380855167477,2.0998770803491724,90638.965680256,1405.6736270018887,1.4551915228366852e-11,1.4551915228366852e-11,1.5809267506178924e-16
-3.8200000000000003,169.95709221152148,0.0038279399340696604,0.0009732885500044745,1.0000382801320062,2.0998779852501963,85360.56323842605,1297.600302770055,0.0,0.0,0.0
-3.799999999999997,164.90975552906772,0.0038474106337688593,0.000973779943694645,1.0000384748464757,2.0998788906128105,80389.55102472432,1197.8360505632704,1.4551915228366852e-11,1.4551915228366852e-11,1.7835527310693113e-16
-3.780000000000001,160.01278363288415,0.0038668910732333195,0.0009742625496907647,1.0000386696583843,2.0998797964287776,75708.02802584757,1105.7420385661812,0.0,0.0,0.0
-3.759999999999998,155.2616749057202,0.003886381078091222,0.0009747365058215265,1.0000388645659886,2.099880702689991,71299.13570234488,1020.7285506873111,0.0,0.0,0.0
-3.740000000000002,150.65206357911825,0.0039058804767047196,0.000975201947657876,1.000039059567572,2.09988160938847,67146.9972796797,942.2512103630115,-1.4551915228366852e-11,1.4551915228366852e-11,-2.1371166200058872e-16
-3.719999999999999,146.179715582934,0.003925389100124815,0.0009756590085105562,1.0000392546614454,2.099882516516359,63236.66057467977,869.8074946886777,7.275957614183426e-12,7.275957614183426e-12,1.1349430889868274e-16
-3.6999999999999957,141.84052452409597,0.003944906782046076,0.0009761078194268536,1.000039449845945,2.099883424065926,59554.04415153819,802.9335165567153,0.0,0.0,0.0
-3.6799999999999997,137.6305077904287,0.003964433358761349,0.0009765485091864579,1.0000396451194347,2.0998843320295597,56085.88661342978,741.2010541952201,0.0,0.0,0.0
-3.6599999999999966,133.54580277556158,0.003983968669116374,0.000976981204296344,1.000039840480302,2.0998852403997668,52819.69884715526,684.2148090866059,7.275957614183426e-12,7.275957614183426e-12,1.3598392278921142e-16
-3.6400000000000006,129.58266322107207,0.004003512554464231,0.000977406028984577,1.000040035926961,2.0998861491691714,49743.71904885225,631.6098747076671,-7.275957614183426e-12,7.275957614183426e-12,-1.4442891957957873e-16
-3.6199999999999974,125.73745567209271,0.004023064858619734,0.0009778231051929412,1.0000402314578496,2.099887058330512,46846.87036878781,583.0493998818552,7.275957614183426e-12,7.275957614183426e-12,1.5339759232252646e-16
-3.6000000000000014,122.00665604281218,0.004042625427813573,0.0009782325525682877,1.0000404270714303,2.099887967876638,44118.72102274373,538.2224317818674,-7.275957614183426e-12,7.275957614183426e-12,-1.6292237964847508e-16
-3.5799999999999983,118.38684628833371,0.004062194110646371,0.0009786344884524904,1.0000406227661887,2.0998888778005105,41549.44672631745,496.84192476980144,7.275957614183426e-12,7.275957614183426e-12,1.7303772788505231e-16
-3.5600000000000023,114.87471117955488,0.004081770758042417,0.0009790290278708937,1.0000408185406344,2.0998897880951986,39129.795316894415,458.6429023252102,7.275957614183426e-12,7.275957614183426e-12,1.8378021521581653e-16
-3.539999999999999,111.46703517776032,0.004101355223203259,0.000979416283519137,1.0000410143932992,2.099890698753877,36851.05343586184,423.3807602906054,-7.275957614183426e-12,7.275957614183426e-12,-1.9518868350880086e-16
-3.519999999999996,108.1606994058065,0.004120947361560919,0.0009797963657482216,1.0000412103227376,2.099891609769823,34705.015151112326,390.8297005698549,7.275957614183426e-12,7.275957614183426e-12,2.0730437828767832e-16
-3.5,104.95267871281074,0.004140547030730852,0.000980169382547694,1.0000414063275256,2.0998925211364177,32683.952406821973,360.781285249433,0.0,0.0,0.0
-3.479999999999997,101.8400388294014,0.004160154090464558,0.0009805354395268045,1.0000416024062608,2.0998934328471393,30780.58719410019,333.04310188412705,-3.637978807091713e-12,3.637978807091713e-12,-1.1691767427424968e-16
-3.460000000000001,98.81993361068022,0.004179768402601714,0.0009808946398934945,1.0000417985575614,2.0998943448955645,28988.065342301412,307.43753140055236,0.0,0.0,0.0
-3.4399999999999977,95.88960236410199,0.004199389831021981,0.000981247084431057,1.0000419947800663,2.0998952572753637,27299.931836601958,283.800610728601,-3.637978807091713e-12,3.637978807091713e-12,-1.3187852234841912e-16
-3.4200000000000017,93.0463672596301,0.004219018241596197,0.0009815928714723113,1.0000421910724342,2.0998961699803016,25710.107572979534,261.9809828780862,0.0,0.0,0.0
-3.3999999999999986,90.287630819544,0.004238653502137146,0.0009819320968711212,1.0000423874333433,2.0998970830042314,24212.8674668677,241.8389277371957,0.0,0.0,0.0
-3.3799999999999955,87.61087348542611,0.004258295482349621,0.000982264853971072,1.0000425838614904,2.0998979963410944,22802.819836671675,223.24546738681892,3.637978807091713e-12,3.637978807091713e-12,1.5797953398245948e-16
-3.3599999999999994,85.01365125987847,0.004277944053779896,0.000982591233571124,1.0000427803555911,2.099898909984919,21474.886987889015,206.08154020150042,0.0,0.0,0.0
-3.3399999999999963,82.49359342063492,0.004297599089764493,0.000982911323888036,1.0000429769143788,2.0998998239298157,20224.286927923557,190.23723844853728,3.637978807091713e-12,3.637978807091713e-12,1.7818708887896623e-16
-3.3200000000000003,80.04840030480774,0.004317260465378079,0.0009832252105153505,1.000043173536604,2.0999007381699757,19046.516145750174,175.61110450329974,0.0,0.0,0.0
-3.299999999999997,77.67584116105026,0.004336928057380617,0.0009835329763787188,1.0000433702210347,2.0999016526996694,17937.333394407106,162.10948117400574,-3.637978807091713e-12,3.637978807091713e-12,-2.009761737915055e-16
-3.280000000000001,75.37375206753786,0.004356601744163476,0.000983834701687325,1.0000435669664542,2.0999025675132423,16892.74441792918,149.64591197598367,-3.637978807091713e-12,3.637978807091713e-12,-2.1344016497253405e-16
-3.259999999999998,73.14003391368281,0.004376281405694639,0.000984130463881166,1.0000437637716628,2.0999034826051135,15908.987567708848,138.1405875149644,0.0,0.0,0.0
-3.240000000000002,70.97265044361951,0.00439596692346269,0.000984420337573921,1.000043960635475,2.0999043979697722,14982.520256501111,127.5198344345193,0.0,0.0,0.0
-3.219999999999999,68.86962635950736,0.004415658180419747,0.0009847043944911304,1.0000441575567205,2.0999053136017767,14110.006201280195,117.71564365502068,3.637978807091713e-12,3.637978807091713e-12,2.5565877569956907e-16
-3.1999999999999957,66.82904548281113,0.004435355060922981,0.0009849827034033927,1.0000443545342426,2.0999062294957502,13288.303409019376,108.6652348833725,-3.637978807091713e-12,3.637978807091713e-12,-2.7150982872281874e-16
-3.1799999999999997,64.84904897173436,0.00445505745067483,0.0009852553300542658,1.0000445515668983,2.0999071456463776,12514.452862121263,100.31065460478602,3.637978807091713e-12,3.637978807091713e-12,2.8834256858233767e-16
-3.1599999999999966,62.92783359306678,0.004474765236661709,0.0009855223370825437,1.0000447486535577,2.099908062048405,11785.667862757587,92.59840498242069,0.0,0.0,0.0
-3.1400000000000006,61.063650046761005,0.004494478307091044,0.0009857837839385563,1.0000449457931029,2.0999089786966345,11099.323997748901,85.47910128860359,0.0,0.0,0.0
-3.1199999999999974,59.254801341583935,0.004514196551326665,0.0009860397267941288,1.000045142984427,2.0999098955859212,10452.949687840355,78.90715567394793,0.0,0.0,0.0
-3.1000000000000014,57.49964122027885,0.004533919859822222,0.0009862902184458015,1.0000453402264353,2.0999108127111725,9844.217287348709,72.84048524949748,0.0,0.0,0.0
-3.0799999999999983,55.796572632682576,0.0045536481240527164,0.0009865353082109025,1.000045537518042,2.0999117300673413,9270.934702121867,67.2402426125449,0.0,0.0,0.0
-3.0600000000000023,54.144046255332256,0.004573381236443749,0.00098677504181603,1.0000457348581713,2.099912647649427,8731.037495633931,62.07056709064442,1.8189894035458565e-12,1.8189894035458565e-12,2.0681596258317862e-16
-3.039999999999999,52.54055905610352,0.004593119090298584,0.0009870094612774813,1.0000459322457562,2.0999135654524683,8222.581454782197,57.29835511086151,0.0,0.0,0.0
-3.019999999999996,50.984652902505786,0.004612861579722631,0.0009872386047731355,1.0000461296797383,2.099914483471541,7743.735588621376,52.89304822390183,-1.8189894035458565e-12,1.8189894035458565e-12,-2.3324178955246964e-16
-3.0,49.47491321227112,0.004632608599545334,0.0009874625065052676,1.0000463271590652,2.099915401701755,7292.775534817846,48.82643742570117,0.0,0.0,0.0
-2.979999999999997,48.009967644936744,0.004652360045239234,0.000987681196553746,1.000046524682692,2.099916320138251,6868.077350082284,45.0724825234884,-9.094947017729282e-13,9.094947017729282e-13,-1.315201525316121e-16
-2.960000000000001,46.588484833161836,0.004672115812835917,0.0009878947007190201,1.0000467222495786,2.0999172387761935,6468.111662220862,41.60714538965877,0.0,0.0,0.0
-2.9399999999999977,45.209173152540295,0.004691875798838822,0.0009881030403542889,1.0000469198586905,2.0999181576107717,6091.4381627422135,38.408236035678875,0.0,0.0,0.0
-2.9200000000000017,43.870779528739824,0.0047116399001324695,0.0009883062321861843,1.0000471175089962,2.09991907663719,5736.700420192281,35.45527052041197,9.094947017729282e-13,9.094947017729282e-13,1.5750856270218185e-16
-2.8999999999999986,42.57208828080236,0.004731408013888086,0.000988504288123284,1.0000473151994675,2.099919995850667,5402.620995534898,32.72933978295209,9.094947017729282e-13,9.094947017729282e-13,1.6726492364396943e-16
-2.8799999999999955,41.31191999950862,0.004751180037465179,0.0009886972150517067,1.000047512929078,2.0999209152464315,5087.996841992344,30.212988560085115,9.094947017729282e-13,9.094947017729282e-13,1.7762493792728697e-16
-2.8599999999999994,40.08913045971712,0.0047709558683089485,0.0009888850146170212,1.0000477106968022,2.099921834819714,4791.694972777107,27.89010361300744,0.0,0.0,0.0
-2.8399999999999963,38.90260956563925,0.004790735403843192,0.0009890676829916376,1.000047908501614,2.0999227545657453,4512.648381115379,25.74581054758382,9.094947017729282e-13,9.094947017729282e-13,2.0030742885118826e-16
-2.8200000000000003,37.75128032804334,0.004810518541358347,0.0009892452106268072,1.0000481063424866,2.09992367447975,4249.852197870891,23.766378567448463,0.0,0.0,0.0
-2.799999999999997,36.634097872398115,0.004830305177894499,0.000989417581988308,1.00004830421839,2.09992459455694,4002.360072929836,21.939132550024397,4.547473508864641e-13,4.547473508864641e-13,1.1294144872271003e-16
-2.780000000000001,35.550048477020084,0.004850095210118837,0.0009895847752748376,1.0000485021282914,2.0999255147925107,3769.280767319032,20.25237188247096,-9.094947017729282e-13,9.094947017729282e-13,-2.398688602640351e-16
-2.759999999999998,34.49814864029297,0.004869888534197399,0.0009897467621180706,1.000048700071152,2.0999264351816347,3549.774943782254,18.69529553780979,9.094947017729282e-13,9.094947017729282e-13,2.547197392998303e-16
-2.740000000000002,33.47744417608167,0.0048896850456605105,0.0009899035072632933,1.000048898045927,2.0999273557194535,3343.052144260187,17.257932911481625,-4.547473508864641e-13,4.547473508864641e-13,-1.3524446759144778e-16
